,living_space,rooms,cold_rent,quarter,city,postcode,rent_per_square_meter,publish_date,latitude,longitude,geometry,osm_id,code,fclass,name,dist
4678,65.4,2.5,552.0,Wilhelmsburg,Hamburg,21109,10.128,2018-09-30 22:00:00,53.51031792333,10.021166435136571,POINT (10.02116643513657 53.51031792333),4871590490,2301,restaurant,Kupferkrug,0.0010046174812541424
4679,75.252,2.5,868.8,Bergedorf,Hamburg,21035,13.86,2018-08-31 22:00:00,53.48293514002108,10.202125709503626,POINT (10.20212570950363 53.48293514002108),5202596487,2906,waste_basket,,0.0013462081685189236
4680,90.0,3.5,1920.0,Uhlenhorst,Hamburg,22085,25.596,2018-10-30 22:00:00,53.57941442839682,10.016607522031283,POINT (10.01660752203128 53.57941442839682),3946397939,2120,doctors,Dr. med. Heino Runge,0.0012058414810584873
4681,54.0,2.5,1080.0,Ottensen,Hamburg,22763,24.0,2018-05-30 22:00:00,53.55266529985831,9.92333026574608,POINT (9.923330265746079 53.55266529985831),351138166,2305,bar,Nostalgia Bar,0.0006305442666625071
4682,97.2,2.5,1057.2,Sasel,Hamburg,22393,13.056,2018-01-31 23:00:00,53.65160353768857,10.115936609542736,POINT (10.11593660954274 53.65160353768857),426012820,2902,bench,,0.0005128008689113107
4683,68.4,2.5,673.2,Borgfelde,Hamburg,20535,11.808,2018-04-30 22:00:00,53.555181018268755,10.03077977686947,POINT (10.03077977686947 53.55518101826875),1446948241,2502,bakery,Rettungsbrot,5.2825628438126e-05
4684,140.52,4.5,1914.0,Winterhude,Hamburg,22303,16.344,2018-04-30 22:00:00,53.59027318023619,10.010058818794505,POINT (10.0100588187945 53.59027318023619),2996856434,2032,recycling_paper,,0.0004792427150063435
4685,45.6,1.5,648.0,Hamm-Nord,Hamburg,20535,17.052,2018-11-30 23:00:00,53.55947379100211,10.05160549362592,POINT (10.05160549362592 53.55947379100211),1091824526,2724,memorial,Philipp Levisohn,0.00018552142215079277
4686,91.008,3.5,960.0,Wellingsbüttel,Hamburg,22391,12.66,2018-12-30 23:00:00,53.63844999298277,10.095456005375656,POINT (10.09545600537566 53.63844999298277),2524460088,2302,fast_food,Yoko Sushi,0.0014392171624621544
4687,104.064,3.5,1142.976,Schnelsen,Hamburg,22457,13.175999999999998,2018-01-31 23:00:00,53.625136200722295,9.908541205110163,POINT (9.908541205110163 53.6251362007223),3479109633,2541,car_dealership,ATS,0.00046484647650894476
4688,126.0,3.5,2772.0,Winterhude,Hamburg,22301,26.4,2018-10-30 22:00:00,53.57940621175339,10.007255266294164,POINT (10.00725526629416 53.57940621175339),440712135,2301,restaurant,PATIO,0.001305478467105495
4689,65.4,2.5,627.6,Hamm-Mitte,Hamburg,20537,11.52,2018-03-28 23:00:00,53.55478551873136,10.04353800471686,POINT (10.04353800471686 53.55478551873136),5462710830,2906,waste_basket,,0.00044930451129796656
4690,80.88,2.5,1380.0,Hohenfelde,Hamburg,22087,20.472,2018-09-30 22:00:00,53.56424665768043,10.022247989308728,POINT (10.02224798930873 53.56424665768043),1516403986,2724,memorial,Emmy Rothgiesser,0.0009058158765291517
4691,64.71600000000001,2.5,696.0,Borgfelde,Hamburg,20535,12.9,2018-11-30 23:00:00,53.555553791764716,10.033549015398698,POINT (10.0335490153987 53.55555379176472),369768377,2004,post_box,,0.0011348791010507991
4692,91.2,2.5,1320.0,Marienthal,Hamburg,22043,17.364,2018-12-30 23:00:00,53.57329568192749,10.093417819308684,POINT (10.09341781930868 53.57329568192749),3156912317,2033,recycling_clothes,,0.0007534397589795406
4693,60.0,1.5,1440.0,Hohenfelde,Hamburg,22087,28.8,2018-05-30 22:00:00,53.564256429724615,10.018147263417953,POINT (10.01814726341795 53.56425642972462),1579412861,2724,memorial,Kurt Schwab,0.0005180200240507185
4694,80.7,3.0,960.0,Marienthal,Hamburg,22043,14.28,2018-09-30 22:00:00,53.57044638806042,10.10260914400062,POINT (10.10260914400062 53.57044638806042),5123958277,2083,kindergarten,Kindergarten Marienkäfer,0.0014458653896085825
4695,74.4,3.0,780.0,Schnelsen,Hamburg,22457,12.576,2018-02-28 23:00:00,53.63282579527244,9.911191846644805,POINT (9.911191846644805 53.63282579527244),719391895,2302,fast_food,Döner Pavillion,0.00015888607926687338
4696,87.6,3.0,897.6,Volksdorf,Hamburg Volksdorf,22359,12.3,2018-11-30 23:00:00,53.651975063634154,10.185619838338996,POINT (10.185619838339 53.65197506363415),292574319,2205,playground,,0.0002833622060786236
4697,28.8,1.5,408.0,Barmbek-Süd,Hamburg,22083,17.004,2018-03-28 23:00:00,53.5829450850074,10.03462600141632,POINT (10.03462600141632 53.5829450850074),623257143,2083,kindergarten,Murmeltier,0.0007313734555548293
4698,76.176,3.5,777.6,Bramfeld,Hamburg,22177,12.252,2018-09-30 22:00:00,53.601277736890964,10.06658542615926,POINT (10.06658542615926 53.60127773689096),675982974,2004,post_box,,0.001555986533842505
4699,186.0,3.5,2325.0,Altona-Altstadt,Hamburg,22767,15.0,2018-04-30 22:00:00,53.54422508924325,9.949712280811392,POINT (9.949712280811392 53.54422508924325),482847318,2502,bakery,Schanzen Bäckerei,0.00045422909489387596
4700,78.0,2.5,1212.0,Altona-Nord,Hamburg,22769,18.648,2018-05-30 22:00:00,53.56393779261352,9.949414481185773,POINT (9.949414481185773 53.56393779261352),2889836637,2724,memorial,Betty Baruch geb. Kleve,0.0007823320246288343
4701,121.2,3.5,1800.0,HafenCity,Hamburg,20457,17.82,2018-04-30 22:00:00,53.542121705728256,9.995274280242477,POINT (9.995274280242477 53.54212170572826),2079008480,2529,beauty_shop,Konzept Weiss,2.728468061604978e-05
4702,60.552,2.5,681.6,Dulsberg,Hamburg,22049,13.512,2018-11-30 23:00:00,53.57875453658826,10.059679050510725,POINT (10.05967905051073 53.57875453658826),4097459250,2902,bench,,0.00036549451997824634
4703,96.0,3.5,924.0,Wilstorf,Hamburg,21077,11.556,2018-01-31 23:00:00,53.449499114691584,9.986172902472523,POINT (9.986172902472523 53.44949911469158),373241547,2004,post_box,,0.00022687936127912219
4704,86.556,2.5,900.0,Bramfeld,Hamburg,22177,12.48,2018-01-31 23:00:00,53.610719399192035,10.074135750390953,POINT (10.07413575039095 53.61071939919204),3209547221,2033,recycling_clothes,,0.0005968354563586186
4705,101.028,3.5,903.6,Marmstorf,Hamburg,21077,10.728,2018-11-30 23:00:00,53.442503945640716,9.95500034006415,POINT (9.955000340064149 53.44250394564072),3402364032,2518,beverages,Hol Ab,0.0010796159489439435
4706,72.0,2.5,624.0,Iserbrook,Hamburg,22589,10.404000000000002,2018-01-31 23:00:00,53.576967269030256,9.822913741189053,POINT (9.822913741189053 53.57696726903026),6986398575,2601,bank,Hamburger Sparkasse,0.0008685803376570125
4707,56.4,2.5,1608.0,Uhlenhorst,Hamburg,22085,34.212,2018-04-30 22:00:00,53.57209921145978,10.02018590168308,POINT (10.02018590168308 53.57209921145978),1139931203,2205,playground,,0.0008348632535240582
4708,114.0,3.5,1680.0,Winterhude,Hamburg,22299,17.688,2018-05-30 22:00:00,53.5978978155836,9.998713719429468,POINT (9.998713719429468 53.5978978155836),1675806112,2724,memorial,Diedrich Johannes von der Reith,0.00010985917549161987
4709,63.9,2.5,734.8560000000001,Fuhlsbüttel,Hamburg,22335,13.8,2018-10-30 22:00:00,53.63244586412639,10.019677077394876,POINT (10.01967707739488 53.63244586412639),796697005,2129,veterinary,Tierklinik Kilian,0.00024898916737783964
4710,62.4,2.0,936.0,Eidelstedt,Hamburg,22527,18.0,2018-11-30 23:00:00,53.60649827043317,9.906680561722972,POINT (9.906680561722972 53.60649827043317),663118913,2565,car_sharing,,0.0007214435770812359
4711,57.6,2.5,383.92800000000005,Heimfeld,Hamburg,21075,8.004,2018-01-31 23:00:00,53.4599411288824,9.954020956146767,POINT (9.954020956146767 53.4599411288824),255122688,2032,recycling_paper,,0.002084662335091199
4712,90.0,2.5,942.0,Volksdorf,Hamburg,22359,12.564,2018-12-30 23:00:00,53.657677653653145,10.151189156287833,POINT (10.15118915628783 53.65767765365315),279139252,2004,post_box,,0.0016403118374788274
4713,42.672,1.5,524.868,Bramfeld,Hamburg,22177,14.76,2018-07-30 22:00:00,53.60047105636842,10.05855980240191,POINT (10.05855980240191 53.60047105636842),2553173139,2083,kindergarten,KITA Heinrich-Helbing-Straße,0.002899490002439769
4714,118.8,3.5,1668.0,Wellingsbüttel,Hamburg,22391,16.848,2018-04-30 22:00:00,53.64086400387597,10.082264019903292,POINT (10.08226401990329 53.64086400387597),4057901456,2503,kiosk,HBB Store,0.00010820176225438864
4715,80.41199999999998,2.5,964.8,Langenhorn,Hamburg,22419,14.4,2018-05-30 22:00:00,53.65938101994296,10.003496189910805,POINT (10.00349618991081 53.65938101994296),5820808964,2302,fast_food,Europa Food House,0.0003388687367463994
4716,134.4,3.5,1860.0,Uhlenhorst,Hamburg,22085,16.608,2018-05-30 22:00:00,53.57333815043459,10.019666117756755,POINT (10.01966611775675 53.57333815043459),378377575,2302,fast_food,Yummies,0.0005010416255935487
4717,83.11200000000002,2.5,788.4,Niendorf,Hamburg,22455,11.388,2018-01-31 23:00:00,53.63869175694879,9.967874625472128,POINT (9.967874625472128 53.63869175694879),293757998,2205,playground,,0.00041081553337379704
4718,115.524,3.5,1458.0,Sasel,Hamburg,22395,15.144,2018-01-31 23:00:00,53.65507763200597,10.101027015268318,POINT (10.10102701526832 53.65507763200597),5071973138,2501,supermarket,EDEKA Bannat,0.0003495810765929923
4719,95.46,3.5,1152.0,Barmbek-Nord,Hamburg Barmbek Nord,22305,14.484000000000002,2018-03-28 23:00:00,53.5926416123815,10.048566640138123,POINT (10.04856664013812 53.5926416123815),3878433009,2602,atm,,0.0009830909651962817
4720,68.46,2.5,783.6,Hamm-Nord,Hamburg,20535,13.74,2018-02-28 23:00:00,53.5624140862391,10.056306203678416,POINT (10.05630620367842 53.5624140862391),4731044865,2515,bookshop,Seitenweise,0.0002813791498891335
4721,72.252,2.5,690.0,Rahlstedt,Hamburg,22143,11.46,2018-12-30 23:00:00,53.604198534014024,10.160425212040114,POINT (10.16042521204011 53.60419853401402),976181712,2514,chemist,Budnikowsky,0.0010466091688129126
4722,152.4,6.5,2462.4,Lokstedt,Hamburg,22529,19.392,2018-11-30 23:00:00,53.59268383019766,9.969791277360919,POINT (9.969791277360919 53.59268383019766),3763185647,2701,tourist_info,,0.0020267527213934902
4723,198.0,4.5,2880.0,Othmarschen,Hamburg,22605,17.46,2018-08-31 22:00:00,53.5463732663103,9.90113271120593,POINT (9.90113271120593 53.5463732663103),5155173555,2725,artwork,Die Ameisen,0.0007484568030496204
4724,72.0,2.5,636.0,Neugraben-Fischbek,Hamburg,21149,10.595999999999998,2018-07-30 22:00:00,53.473091839587276,9.85353190580407,POINT (9.85353190580407 53.47309183958728),2019926828,2302,fast_food,ÖZ Urfa,0.0003121829205678367
4725,112.8,3.5,1584.0,Blankenese,Hamburg,22587,16.848,2018-01-31 23:00:00,53.57038115894993,9.787742250488645,POINT (9.787742250488645 53.57038115894993),1456815382,2902,bench,,0.0012495696186162325
4726,82.704,2.5,1074.0,Hamb.-Altstadt,Hamburg,20459,15.588,2018-05-30 22:00:00,53.54622954091178,9.987182782282996,POINT (9.987182782282996 53.54622954091178),3807461867,2301,restaurant,Das Kontor,5.121775108851334e-05
4727,73.2,2.5,714.0,Harburg,Hamburg,21073,11.7,2018-05-30 22:00:00,53.46030365673068,9.98229212369642,POINT (9.982292123696419 53.46030365673068),693676892,2006,telephone,,3.6474561055924766e-05
4728,90.0,3.0,849.6,Eidelstedt,Hamburg,22523,11.328,2018-05-30 22:00:00,53.60025515239934,9.902084304565065,POINT (9.902084304565065 53.60025515239934),3620995409,2205,playground,,0.0006146103010134971
4729,164.00400000000005,4.5,2397.6,Nienstedten,Hamburg Klein Flottbek,22609,17.544,2018-11-30 23:00:00,53.557942563715926,9.86284391208389,POINT (9.862843912083891 53.55794256371593),274986677,2032,recycling_paper,,0.0008120109183916414
4730,21.6,1.5,360.0,Harvestehude,Hamburg,20144,20.004,2018-03-28 23:00:00,53.57411164567008,9.975833974702912,POINT (9.975833974702912 53.57411164567008),4259443993,2529,beauty_shop,martina wähmann,0.00040392620624784555
4731,48.0,1.5,720.0,Eimsbüttel,Hamburg,20259,18.0,2018-12-30 23:00:00,53.57032549947557,9.954870475415241,POINT (9.954870475415241 53.57032549947557),5003289025,2593,vending_any,,0.0007463611328107587
4732,26.964,1.5,295.8,Eilbek,Hamburg,22089,13.164,2018-03-28 23:00:00,53.56488097585896,10.036448054180537,POINT (10.03644805418054 53.56488097585896),4290979674,2561,hairdresser,Meng Salon,0.00021769167216751422
4733,74.4,3.5,1008.0,Hamm-Nord,Hamburg,20535,16.26,2018-02-28 23:00:00,53.563145866610746,10.049115732499905,POINT (10.0491157324999 53.56314586661075),679669130,2724,memorial,Frieda Sternheim geb. Lobatz,0.000957806464795679
4734,86.184,3.5,900.0,Hamm-Nord,Hamburg,20535,12.528,2018-08-31 22:00:00,53.562841119892546,10.058708964154508,POINT (10.05870896415451 53.56284111989255),698543476,2301,restaurant,Olympia Grill,0.00031385524350186714
4735,229.2,3.5,4469.4,Ottensen,Hamburg,22763,23.4,2018-04-30 22:00:00,53.54479571390382,9.925010983885137,POINT (9.925010983885137 53.54479571390382),1802656257,2902,bench,,0.000604299262021815
4736,64.8,2.5,1200.0,Hohenfelde,Hamburg,22087,22.224,2018-10-30 22:00:00,53.560618832826535,10.032726652478486,POINT (10.03272665247849 53.56061883282653),1896506329,2083,kindergarten,Kita Elisenstraße,0.000711571975206223
4737,192.0,3.5,3588.0,HafenCity,Hamburg,20457,22.428,2018-01-31 23:00:00,53.54259548796932,10.001039975335672,POINT (10.00103997533567 53.54259548796932),4829542537,2907,camera_surveillance,,0.0001146682767902569
4738,78.0,2.5,1716.0,Rotherbaum,Hamburg,20148,26.4,2018-09-30 22:00:00,53.5672453880338,9.992700818944655,POINT (9.992700818944655 53.5672453880338),676830909,2724,memorial,Bruno Spiro,0.00020031638025747796
4739,75.6,3.5,1073.856,Winterhude,Hamburg Winterhude,22299,17.04,2018-07-30 22:00:00,53.597660989076424,10.000076563909989,POINT (10.00007656390999 53.59766098907642),798821339,2724,memorial,Helga Heidelmann,0.00038507880231006893
4740,74.244,2.5,834.0,Niendorf,Hamburg,22459,13.476,2018-05-30 22:00:00,53.62518626615089,9.94830251794844,POINT (9.94830251794844 53.62518626615089),684220905,2304,pub,Schweizer Haus,0.0022279256081983653
4741,67.2,3.5,780.0,Wandsbek,Hamburg,22041,13.932,2018-11-30 23:00:00,53.570991906797246,10.062897642508212,POINT (10.06289764250821 53.57099190679725),1607039308,2101,pharmacy,Neue Markt Apotheke,0.00024119266569297027
4742,88.8,3.5,1598.4,Eppendorf,Hamburg,20251,21.6,2018-12-30 23:00:00,53.59502639595983,9.97709344130057,POINT (9.977093441300569 53.59502639595983),981066247,2561,hairdresser,Männer...,0.0009210645457735984
4743,64.308,2.5,771.696,Eppendorf,Hamburg,20251,14.4,2018-05-30 22:00:00,53.59699431838542,9.979282117757414,POINT (9.979282117757414 53.59699431838542),3073304756,2301,restaurant,Pizza Max,0.0010499965721036456
4744,139.8,4.5,2100.0,Altona-Altstadt,Hamburg,22767,18.024,2018-09-30 22:00:00,53.54866531217628,9.938082392484834,POINT (9.938082392484834 53.54866531217628),1094016926,2503,kiosk,Kiosk,0.0003769708305996834
4745,72.852,3.5,810.12,Marienthal,Hamburg,22043,13.344,2018-03-28 23:00:00,53.56510980718085,10.074885693397274,POINT (10.07488569339727 53.56510980718085),1029745269,2724,memorial,Husarendenkmal,0.0007659233919583354
4746,91.8,3.5,1020.0,Heimfeld,Hamburg,21075,13.332,2018-04-30 22:00:00,53.46445990105236,9.954046810336775,POINT (9.954046810336775 53.46445990105236),6454010468,2120,doctors,Dr. med. Mathias Gerlach & Kollegen,0.000795527844050697
4747,47.292,2.5,492.0,Langenhorn,Hamburg,22415,12.48,2018-10-30 22:00:00,53.64213710761089,10.02113756817791,POINT (10.02113756817791 53.64213710761089),6370496985,2083,kindergarten,MaNi Kids,0.002145388147926623
4748,130.8,4.5,1805.4,Bahrenfeld,Hamburg,22607,16.56,2018-12-30 23:00:00,53.57219694590659,9.86974778315725,POINT (9.86974778315725 53.57219694590659),300998801,2004,post_box,,9.232645709099586e-05
4749,64.8,2.0,624.0,Uhlenhorst,Hamburg,22085,11.556,2018-09-30 22:00:00,53.57772921923432,10.0166987253279,POINT (10.0166987253279 53.57772921923432),1622614736,2565,car_sharing,Cambio HAM Hebbel,0.0003206135830949794
4750,249.6,7.0,4243.2,Winterhude,Hamburg,22301,20.4,2018-12-30 23:00:00,53.58383330676875,10.006276279794896,POINT (10.0062762797949 53.58383330676875),808281963,2724,memorial,Hanne Mertens,0.0006964600464249252
4751,62.64,3.0,594.0,Winterhude,Hamburg,22297,11.376,2018-05-30 22:00:00,53.60185995086285,10.008085916032435,POINT (10.00808591603244 53.60185995086285),30896910,2032,recycling_paper,,0.0006777251235730202
4752,64.8,2.5,894.0,Alsterdorf,Hamburg,22297,16.56,2018-02-28 23:00:00,53.61088478151999,10.02410952273,POINT (10.02410952273 53.61088478151999),5076194398,2592,vending_parking,,0.0008868788551603441
4753,98.04,3.5,1558.8,Altona-Nord,Hamburg,22765,19.08,2018-02-28 23:00:00,53.55920554305672,9.939322219185849,POINT (9.939322219185849 53.55920554305672),7258416485,2083,kindergarten,Kita Altoa,0.0005748887106726726
4754,87.6,3.5,1392.0,St. Georg,Hamburg,20099,19.068,2018-11-30 23:00:00,53.55603121492825,10.01387564250823,POINT (10.01387564250823 53.55603121492825),2192073816,2701,tourist_info,,0.0003085046486860025
4755,113.268,4.5,1019.412,Rahlstedt,Hamburg,22145,10.8,2018-04-30 22:00:00,53.62994501098055,10.14894898942359,POINT (10.14894898942359 53.62994501098055),983773762,2511,convenience,LOTTO TOTO,0.001858638425986501
4756,79.27199999999998,3.5,644.4,Wandsbek,Hamburg,22049,9.756,2018-03-28 23:00:00,53.584046526422576,10.077106778528494,POINT (10.07710677852849 53.58404652642258),253414969,2542,bicycle_shop,Fahrrad Nielandt,0.00013010464369779063
4757,212.736,4.5,2640.0,Bergedorf,Hamburg,21029,14.892,2018-09-30 22:00:00,53.489473512859796,10.219905631374026,POINT (10.21990563137403 53.4894735128598),4710787633,2902,bench,,0.0010629529826826885
4758,87.6,3.0,825.6,Bramfeld,Hamburg,22179,11.304,2018-08-31 22:00:00,53.603309091597254,10.094736984737377,POINT (10.09473698473738 53.60330909159725),1409056750,2032,recycling_paper,,0.000359951511076366
4759,57.084,2.5,600.0,Niendorf,Hamburg,22455,12.612,2018-11-30 23:00:00,53.63674854781087,9.957500118893275,POINT (9.957500118893275 53.63674854781087),3256354875,2083,kindergarten,Ev. Kindergarten Verheißungskirche,0.0015534405582489459
4760,98.4,3.5,1672.8,Barmbek-Süd,Hamburg,22083,20.4,2018-09-30 22:00:00,53.5723439119237,10.026827961717276,POINT (10.02682796171728 53.5723439119237),3893982178,2120,doctors,Orthopäde Dr. Horstmeyer und Liebig und Siebert,0.0009970207914242828
4761,78.27600000000002,2.5,1176.0,Barmbek-Nord,Hamburg,22307,18.024,2018-07-30 22:00:00,53.603895199200686,10.036786485451577,POINT (10.03678648545158 53.60389519920069),6052955296,2902,bench,,0.0009159269637860439
4762,43.2,2.5,744.0,Groß Flottbek,Hamburg,22607,20.664,2018-11-30 23:00:00,53.562946344476345,9.883484503420787,POINT (9.883484503420787 53.56294634447634),3243596722,2902,bench,,0.0004842324182756792
4763,56.904,2.5,658.8,Horn,Hamburg,22111,13.896,2018-09-30 22:00:00,53.54971971418332,10.081758279604317,POINT (10.08175827960432 53.54971971418332),2311299894,2201,theatre,Das kleine Hoftheater,0.00043557410262346885
4764,86.4,3.5,1074.0,Hoheluft-West,Hamburg,20253,14.916,2018-11-30 23:00:00,53.58205387293308,9.971222116874104,POINT (9.971222116874104 53.58205387293308),3761686212,2302,fast_food,Pink Bambus,0.0001875302740172671
4765,68.4,2.5,816.0,Iserbrook,Hamburg,22589,14.316,2018-05-30 22:00:00,53.57129590368179,9.83219516139193,POINT (9.83219516139193 53.57129590368179),4836664064,2902,bench,,0.001968539170168597
4766,161.976,3.5,1968.0,Altona-Altstadt,Hamburg,22767,14.58,2018-05-30 22:00:00,53.554937784431935,9.94956243932282,POINT (9.94956243932282 53.55493778443194),383594325,2084,college,Artrium Schauspielschule Hamburg,0.00030332195093750377
4767,77.712,2.5,876.0,Neugraben-Fischbek,Hamburg,21149,13.524,2018-12-30 23:00:00,53.464894526635725,9.814032614621539,POINT (9.814032614621539 53.46489452663572),7326610134,2724,memorial,,0.00017029730097443065
4768,91.2,3.5,824.4,Bramfeld,Hamburg,22177,10.848,2018-05-30 22:00:00,53.619706600591755,10.079298473508004,POINT (10.079298473508 53.61970660059175),1469337966,2033,recycling_clothes,,0.0005934122120491957
4769,106.956,3.5,1558.8,Bahrenfeld,Hamburg,22607,17.484,2018-02-28 23:00:00,53.57242517001712,9.87022153837975,POINT (9.87022153837975 53.57242517001712),300998801,2004,post_box,,0.0005931377836409693
4770,251.76,4.5,4380.0,Harvestehude,Hamburg,20149,20.88,2018-11-30 23:00:00,53.57519791670828,9.996081916323464,POINT (9.996081916323464 53.57519791670828),1724493376,2724,memorial,Marie van Biema geb. Wasser Trüdinger,0.0018654532311221659
4771,96.0,3.5,1776.0,Winterhude,Hamburg Winterhude,22303,22.2,2018-02-28 23:00:00,53.5822019598633,10.015582969409596,POINT (10.0155829694096 53.5822019598633),3957332112,2544,furniture_shop,Holzconnection,0.00013839906113781913
4772,85.2,2.5,1416.0,Uhlenhorst,Hamburg,22085,19.944000000000006,2018-01-31 23:00:00,53.579505843736804,10.01395953117539,POINT (10.01395953117539 53.5795058437368),829340326,2724,memorial,Dr. Hugo Strauss,0.00036208969836930814
4773,36.0,1.5,720.0,Borgfelde,Hamburg,20535,24.0,2018-11-30 23:00:00,53.558340998496504,10.034545573631519,POINT (10.03454557363152 53.5583409984965),1219356697,2724,memorial,Erna Martinelly geb. Gottschalk,0.00043237900540894514
4774,83.712,3.5,783.6,Rissen,Hamburg,22559,11.232,2018-10-30 22:00:00,53.578736804928475,9.74968131886541,POINT (9.749681318865409 53.57873680492848),1430314981,2032,recycling_paper,,0.0028407979383511086
4775,78.0,3.5,1920.0,Neustadt,Hamburg,20355,29.544,2018-05-30 22:00:00,53.55461842755848,9.980020935644783,POINT (9.980020935644783 53.55461842755848),1690456512,2724,memorial,Edmund Ringert,0.0001178282565248808
4776,93.6,3.5,936.0,Schnelsen,Hamburg,22457,12.0,2018-08-31 22:00:00,53.627745633776634,9.90225329288849,POINT (9.90225329288849 53.62774563377663),1362844585,2502,bakery,Bäckerei Hagelstein,0.002176083178327445
4777,132.0,4.5,1440.0,Schnelsen,Hamburg,22457,13.092,2018-05-30 22:00:00,53.63405650878353,9.912691263790341,POINT (9.912691263790341 53.63405650878353),7313835922,2593,vending_any,,0.001083940454412095
4778,47.28,1.5,780.0,Barmbek-Süd,Hamburg,22083,19.8,2018-07-30 22:00:00,53.583689771859945,10.042005016630496,POINT (10.0420050166305 53.58368977185994),4200053205,2120,doctors,Klaus Togler,0.0010401172643823668
4779,57.6,2.5,822.0,Eimsbüttel,Hamburg,20255,17.124000000000002,2018-08-31 22:00:00,53.58096488153716,9.954400420978637,POINT (9.954400420978637 53.58096488153716),1468348559,2032,recycling_paper,,0.0008901400113358719
4780,81.492,2.5,957.528,Marienthal,Hamburg,22043,14.1,2018-04-30 22:00:00,53.564406984030455,10.07719500054225,POINT (10.07719500054225 53.56440698403046),1039057980,2514,chemist,Budnikowsky,0.00121874015454903
4781,71.13600000000002,2.5,984.0,Lokstedt,Hamburg,22529,16.596,2018-01-31 23:00:00,53.60176924064064,9.952571908579065,POINT (9.952571908579065 53.60176924064064),1226144999,2101,pharmacy,DocMorris Apotheke,0.0011404143207344474
4782,70.08,2.5,876.0,Winterhude,Hamburg,22301,15.0,2018-05-30 22:00:00,53.588733983636104,10.006537239391244,POINT (10.00653723939124 53.5887339836361),886840197,2724,memorial,Herbert Epstein,0.0003202234936009407
4783,204.0,5.5,3000.0,Uhlenhorst,Hamburg,22089,17.652,2018-11-30 23:00:00,53.567344672009895,10.016817228547037,POINT (10.01681722854704 53.5673446720099),303379613,2724,memorial,Wolfgang Borchert,0.000518084917332912
4784,66.86399999999999,2.5,722.4,Barmbek-Nord,Hamburg,22307,12.96,2018-07-30 22:00:00,53.60337456148508,10.041365166242583,POINT (10.04136516624258 53.60337456148508),6516692312,2121,dentist,Zahnarztpraxis Viola Spruth,0.00046674762928768223
4785,80.34,2.5,578.448,Wilhelmsburg,Hamburg,21107,8.64,2018-09-30 22:00:00,53.50125495773406,9.990511429118,POINT (9.990511429117999 53.50125495773406),5419233391,2032,recycling_paper,,0.0005769210278404191
4786,112.116,3.0,1194.0,Lohbrügge,Hamburg,21031,12.78,2018-03-28 23:00:00,53.49666711815665,10.211324503152582,POINT (10.21132450315258 53.49666711815665),6733359428,2902,bench,,0.0008674702319985708
4787,104.4,3.0,948.0,Lohbrügge,Hamburg,21031,10.896,2018-09-30 22:00:00,53.49777394388475,10.203125294660508,POINT (10.20312529466051 53.49777394388475),1269116635,2302,fast_food,Kliemanns Grill,0.0004069409727683868
4788,45.6,1.5,444.0,Harburg,Hamburg,21073,11.688,2018-02-28 23:00:00,53.45979160728693,9.972095150807414,POINT (9.972095150807414 53.45979160728693),31255118,2006,telephone,,0.0003708257329320395
4789,70.8,2.5,672.0,Volksdorf,Hamburg Volksdorf,22359,11.388,2018-10-30 22:00:00,53.656363232882725,10.160767880594495,POINT (10.16076788059449 53.65636323288273),283813238,2004,post_box,,0.0004939690007441794
4790,67.2,2.5,598.8,Osdorf,Hamburg,22549,10.692,2018-12-30 23:00:00,53.59127170646601,9.845883674205188,POINT (9.845883674205188 53.59127170646601),3161713622,2591,vending_cigarette,,0.0009774976760010897
4791,73.2,2.5,805.2,Rissen,Hamburg,22559,13.2,2018-03-28 23:00:00,53.58178721090045,9.753674606058947,POINT (9.753674606058947 53.58178721090045),367671478,2032,recycling_paper,,0.0003340966226566216
4792,135.6,4.5,1416.0,Lurup,Hamburg,22549,12.528,2018-11-30 23:00:00,53.592391446568975,9.869290275068446,POINT (9.869290275068446 53.59239144656897),1946728813,2304,pub,Schatztruhe,0.0016358078731442424
4793,90.504,4.5,1174.5839999999996,St. Pauli,Hamburg,20359,15.576,2018-04-30 22:00:00,53.5497955066337,9.962539506566333,POINT (9.962539506566333 53.5497955066337),1775997376,2305,bar,Old Sailor,3.225185726903896e-05
4794,37.2,1.5,436.8,Hamb.-Altstadt,Hamburg,22800,14.088,2018-07-30 22:00:00,53.55107628946161,9.993682470248427,POINT (9.993682470248427 53.55107628946161),5517822498,2302,fast_food,Döner Station,0.00019166528375239226
4795,132.0,4.5,1440.0,Tonndorf,Hamburg,22045,13.092,2018-04-30 22:00:00,53.59229869827545,10.132286479001706,POINT (10.13228647900171 53.59229869827545),4085476571,2004,post_box,,0.0013931391228388017
4796,207.12,4.5,1536.0,Sasel,Hamburg,22393,8.904,2018-05-30 22:00:00,53.654497828647614,10.118259407459576,POINT (10.11825940745958 53.65449782864761),5502248621,2593,vending_any,,0.0017778870101155804
4797,87.132,3.5,918.0,Jenfeld,Hamburg,22043,12.648,2018-02-28 23:00:00,53.5721819926117,10.117779418281037,POINT (10.11777941828104 53.5721819926117),2395530246,2542,bicycle_shop,Fahrräder J-Punkt-K,0.0016256251319232559
4798,73.2,3.5,804.0,Winterhude,Hamburg Winterhude,22299,13.175999999999998,2018-02-28 23:00:00,53.594436365826475,9.996723303381245,POINT (9.996723303381245 53.59443636582647),327538197,2514,chemist,Budnikowsky,2.1437206807170864e-05
